ResponseID,list,msg,typos,gram_err,friends,similar,consci,less intell,intell,sophis,friendly,considerate,housemate,likeable,trust,flowed,education,age,reads,Ecommunication,Grammar,Bothered,Noticed,Extraver,Agree,Consci,Neur,Open,Scale
R_dcDvvwBwNdUjs8J,1,Cameron,0,0,7,7,7,7,1,4,7,7,7,7,7,7,3,40,6,4.5,7,2,1,3,4.333333333,3.222222222,2.875,3.2,6.181818182
R_dcDvvwBwNdUjs8J,1,Chris,2,0,2,2,4,4,4,2,5,3,3,5,4,2,3,40,6,4.5,7,2,1,3,4.333333333,3.222222222,2.875,3.2,3.272727273
R_dcDvvwBwNdUjs8J,1,Jamie,2,0,3,3,4,3,5,2,5,4,4,4,4,5,3,40,6,4.5,7,2,1,3,4.333333333,3.222222222,2.875,3.2,3.909090909
R_dcDvvwBwNdUjs8J,1,Jessie,0,0,6,6,4,5,3,5,6,6,6,5,7,6,3,40,6,4.5,7,2,1,3,4.333333333,3.222222222,2.875,3.2,5.454545455
R_dcDvvwBwNdUjs8J,1,Jordan,3,0,5,4,4,4,4,4,5,5,5,5,5,2,3,40,6,4.5,7,2,1,3,4.333333333,3.222222222,2.875,3.2,4.363636364
R_dcDvvwBwNdUjs8J,1,Pat,0,2,4,2,4,5,3,4,5,5,5,5,5,4,3,40,6,4.5,7,2,1,3,4.333333333,3.222222222,2.875,3.2,4.181818182
R_dcDvvwBwNdUjs8J,1,Sam,1,4,3,3,6,4,4,3,6,4,4,5,4,3,3,40,6,4.5,7,2,1,3,4.333333333,3.222222222,2.875,3.2,4.090909091
R_dcDvvwBwNdUjs8J,1,Taylor,4,0,6,5,5,4,4,4,6,6,6,6,6,3,3,40,6,4.5,7,2,1,3,4.333333333,3.222222222,2.875,3.2,5.181818182
R_doqy4NNe8X3nmjb,1,Adrian,0,2,6,6,4,4,4,4,6,6,6,6,5,6,3,25,4,3,6,,,3.5,4.222222222,4.444444444,3.75,3.5,5.363636364
R_doqy4NNe8X3nmjb,1,Alex,0,3,4,4,4,4,4,4,5,4,4,5,4,4,3,25,4,3,6,,,3.5,4.222222222,4.444444444,3.75,3.5,4.181818182
R_doqy4NNe8X3nmjb,1,Blair,0,0,5,5,4,4,4,3,6,4,5,5,5,5,3,25,4,3,6,,,3.5,4.222222222,4.444444444,3.75,3.5,4.636363636
R_doqy4NNe8X3nmjb,1,C.J.,0,0,5,3,4,3,5,2,5,3,3,5,4,4,3,25,4,3,6,,,3.5,4.222222222,4.444444444,3.75,3.5,3.909090909
R_doqy4NNe8X3nmjb,1,Cameron,0,0,6,6,4,3,5,5,6,7,7,7,6,6,3,25,4,3,6,,,3.5,4.222222222,4.444444444,3.75,3.5,5.909090909
R_doqy4NNe8X3nmjb,1,Chris,2,0,4,3,4,4,4,4,5,4,3,5,4,4,3,25,4,3,6,,,3.5,4.222222222,4.444444444,3.75,3.5,4
R_doqy4NNe8X3nmjb,1,Jamie,2,0,5,6,4,4,4,4,6,7,6,6,5,6,3,25,4,3,6,,,3.5,4.222222222,4.444444444,3.75,3.5,5.363636364
R_doqy4NNe8X3nmjb,1,Jessie,0,0,5,4,4,3,5,3,6,5,4,5,5,4,3,25,4,3,6,,,3.5,4.222222222,4.444444444,3.75,3.5,4.545454545
R_doqy4NNe8X3nmjb,1,Jordan,3,0,6,5,4,4,4,4,6,7,6,6,5,4,3,25,4,3,6,,,3.5,4.222222222,4.444444444,3.75,3.5,5.181818182
R_doqy4NNe8X3nmjb,1,Pat,0,2,5,5,4,3,5,3,6,6,6,6,5,5,3,25,4,3,6,,,3.5,4.222222222,4.444444444,3.75,3.5,5.090909091
R_doqy4NNe8X3nmjb,1,Sam,1,4,5,4,4,6,2,2,6,6,5,6,5,3,3,25,4,3,6,,,3.5,4.222222222,4.444444444,3.75,3.5,4.363636364
R_doqy4NNe8X3nmjb,1,Taylor,4,0,5,3,4,2,6,6,5,4,2,5,4,6,3,25,4,3,6,,,3.5,4.222222222,4.444444444,3.75,3.5,4.545454545
R_eeq68Ebh4IqxQMd,1,Adrian,0,2,5,1,5,5,3,3,7,7,5,7,4,3,4,26,3,3.5,5,,2,1.875,1.777777778,3.444444444,4.625,3.4,4.545454545
R_eeq68Ebh4IqxQMd,1,Alex,0,3,2,1,1,5,3,6,6,3,2,3,2,3,4,26,3,3.5,5,,2,1.875,1.777777778,3.444444444,4.625,3.4,2.909090909
R_eeq68Ebh4IqxQMd,1,Blair,0,0,1,1,7,6,2,4,7,6,3,7,2,7,4,26,3,3.5,5,,2,1.875,1.777777778,3.444444444,4.625,3.4,4.272727273
R_eeq68Ebh4IqxQMd,1,C.J.,0,0,1,1,7,2,6,2,7,7,1,7,4,7,4,26,3,3.5,5,,2,1.875,1.777777778,3.444444444,4.625,3.4,4.545454545
R_eeq68Ebh4IqxQMd,1,Cameron,0,0,6,6,7,6,2,6,7,7,7,7,4,7,4,26,3,3.5,5,,2,1.875,1.777777778,3.444444444,4.625,3.4,6
R_eeq68Ebh4IqxQMd,1,Chris,2,0,2,3,2,5,3,2,4,3,2,3,1,3,4,26,3,3.5,5,,2,1.875,1.777777778,3.444444444,4.625,3.4,2.545454545
R_eeq68Ebh4IqxQMd,1,Jamie,2,0,6,6,5,3,5,3,7,4,5,5,2,3,4,26,3,3.5,5,,2,1.875,1.777777778,3.444444444,4.625,3.4,4.636363636
R_eeq68Ebh4IqxQMd,1,Jessie,0,0,7,1,7,3,5,5,7,7,7,7,4,7,4,26,3,3.5,5,,2,1.875,1.777777778,3.444444444,4.625,3.4,5.818181818
R_eeq68Ebh4IqxQMd,1,Jordan,3,0,5,5,3,5,3,3,5,3,3,4,3,2,4,26,3,3.5,5,,2,1.875,1.777777778,3.444444444,4.625,3.4,3.545454545
R_eeq68Ebh4IqxQMd,1,Pat,0,2,1,1,3,5,3,2,7,6,1,5,4,3,4,26,3,3.5,5,,2,1.875,1.777777778,3.444444444,4.625,3.4,3.272727273
R_eeq68Ebh4IqxQMd,1,Sam,1,4,3,2,2,5,3,3,6,6,4,3,2,1,4,26,3,3.5,5,,2,1.875,1.777777778,3.444444444,4.625,3.4,3.181818182
R_eeq68Ebh4IqxQMd,1,Taylor,4,0,6,6,6,3,5,5,5,6,6,7,2,2,4,26,3,3.5,5,,2,1.875,1.777777778,3.444444444,4.625,3.4,5.090909091
R_effbaZXjZJsPPVP,1,Adrian,0,2,3,3,4,4,4,4,4,4,3,4,4,4,1,32,6,5.75,6,3,1,2,3.888888889,4,2.125,2.7,3.727272727
R_effbaZXjZJsPPVP,1,Alex,0,3,3,2,4,4,4,3,5,4,4,4,4,3,1,32,6,5.75,6,3,1,2,3.888888889,4,2.125,2.7,3.636363636
R_effbaZXjZJsPPVP,1,Blair,0,0,2,2,3,4,4,4,4,3,2,4,4,4,1,32,6,5.75,6,3,1,2,3.888888889,4,2.125,2.7,3.272727273
R_effbaZXjZJsPPVP,1,C.J.,0,0,3,3,3,4,4,4,5,3,3,4,4,4,1,32,6,5.75,6,3,1,2,3.888888889,4,2.125,2.7,3.636363636
R_effbaZXjZJsPPVP,1,Cameron,0,0,5,5,5,4,4,4,5,5,6,5,4,4,1,32,6,5.75,6,3,1,2,3.888888889,4,2.125,2.7,4.727272727
R_effbaZXjZJsPPVP,1,Chris,2,0,3,3,3,4,4,4,4,3,3,4,4,4,1,32,6,5.75,6,3,1,2,3.888888889,4,2.125,2.7,3.545454545
R_effbaZXjZJsPPVP,1,Jamie,2,0,3,3,3,4,4,4,4,4,3,4,4,4,1,32,6,5.75,6,3,1,2,3.888888889,4,2.125,2.7,3.636363636
R_effbaZXjZJsPPVP,1,Jessie,0,0,3,3,3,4,4,4,4,3,3,4,4,4,1,32,6,5.75,6,3,1,2,3.888888889,4,2.125,2.7,3.545454545
R_effbaZXjZJsPPVP,1,Jordan,3,0,3,3,3,4,4,4,4,4,3,4,4,3,1,32,6,5.75,6,3,1,2,3.888888889,4,2.125,2.7,3.545454545
R_effbaZXjZJsPPVP,1,Pat,0,2,4,3,4,4,4,4,5,4,3,4,4,4,1,32,6,5.75,6,3,1,2,3.888888889,4,2.125,2.7,3.909090909
R_effbaZXjZJsPPVP,1,Sam,1,4,3,3,4,4,4,4,5,4,3,4,4,4,1,32,6,5.75,6,3,1,2,3.888888889,4,2.125,2.7,3.818181818
R_effbaZXjZJsPPVP,1,Taylor,4,0,5,5,6,4,4,5,4,5,5,4,4,4,1,32,6,5.75,6,3,1,2,3.888888889,4,2.125,2.7,4.636363636
R_eJOw0fUqWK2EQzH,1,Adrian,0,2,2,1,5,5,3,2,5,6,5,5,5,5,4,33,7,6,5,3,1,4.375,3.222222222,5,1,3.4,4
R_eJOw0fUqWK2EQzH,1,Alex,0,3,2,2,2,6,2,2,5,5,4,4,4,2,4,33,7,6,5,3,1,4.375,3.222222222,5,1,3.4,3.090909091
R_eJOw0fUqWK2EQzH,1,Blair,0,0,2,2,3,2,6,2,5,3,3,5,3,5,4,33,7,6,5,3,1,4.375,3.222222222,5,1,3.4,3.545454545
R_eJOw0fUqWK2EQzH,1,C.J.,0,0,2,2,5,2,6,2,6,4,2,5,5,6,4,33,7,6,5,3,1,4.375,3.222222222,5,1,3.4,4.090909091
R_eJOw0fUqWK2EQzH,1,Cameron,0,0,6,6,6,1,7,3,6,7,6,6,6,6,4,33,7,6,5,3,1,4.375,3.222222222,5,1,3.4,5.909090909
R_eJOw0fUqWK2EQzH,1,Chris,2,0,2,1,3,3,5,2,5,6,2,5,5,3,4,33,7,6,5,3,1,4.375,3.222222222,5,1,3.4,3.545454545
R_eJOw0fUqWK2EQzH,1,Jamie,2,0,1,1,4,1,7,1,5,3,1,3,3,4,4,33,7,6,5,3,1,4.375,3.222222222,5,1,3.4,3
R_eJOw0fUqWK2EQzH,1,Jessie,0,0,6,7,6,2,6,6,6,6,6,6,6,6,4,33,7,6,5,3,1,4.375,3.222222222,5,1,3.4,6.090909091
R_eJOw0fUqWK2EQzH,1,Jordan,3,0,1,1,2,6,2,4,5,4,3,3,4,2,4,33,7,6,5,3,1,4.375,3.222222222,5,1,3.4,2.818181818
R_eJOw0fUqWK2EQzH,1,Pat,0,2,5,4,2,3,5,1,6,6,6,6,6,3,4,33,7,6,5,3,1,4.375,3.222222222,5,1,3.4,4.545454545
R_eJOw0fUqWK2EQzH,1,Sam,1,4,3,2,3,5,3,1,5,6,4,4,4,1,4,33,7,6,5,3,1,4.375,3.222222222,5,1,3.4,3.272727273
R_eJOw0fUqWK2EQzH,1,Taylor,4,0,1,1,2,6,2,1,6,6,5,2,3,1,4,33,7,6,5,3,1,4.375,3.222222222,5,1,3.4,2.727272727
R_eJzQLLrQTY2MTOZ,2,Adrian,3,0,3,3,3,6,2,2,6,6,4,5,3,1,3,36,6,2,6,4,1,3.875,4,3.666666667,1.375,3.8,3.454545455
R_eJzQLLrQTY2MTOZ,2,Alex,3,0,6,4,5,4,4,3,6,6,6,6,5,2,3,36,6,2,6,4,1,3.875,4,3.666666667,1.375,3.8,4.818181818
R_eJzQLLrQTY2MTOZ,2,Blair,0,3,7,7,5,4,4,3,6,5,6,7,5,6,3,36,6,2,6,4,1,3.875,4,3.666666667,1.375,3.8,5.545454545
R_eJzQLLrQTY2MTOZ,2,C.J.,0,4,5,5,4,3,5,3,6,4,3,5,5,5,3,36,6,2,6,4,1,3.875,4,3.666666667,1.375,3.8,4.545454545
R_eJzQLLrQTY2MTOZ,2,Cameron,0,2,4,3,6,5,3,4,4,6,6,4,6,7,3,36,6,2,6,4,1,3.875,4,3.666666667,1.375,3.8,4.818181818
R_eJzQLLrQTY2MTOZ,2,Chris,0,0,2,2,3,7,1,1,5,4,2,4,3,1,3,36,6,2,6,4,1,3.875,4,3.666666667,1.375,3.8,2.545454545
R_eJzQLLrQTY2MTOZ,2,Jamie,0,0,5,3,4,2,6,4,5,4,1,4,5,6,3,36,6,2,6,4,1,3.875,4,3.666666667,1.375,3.8,4.272727273
R_eJzQLLrQTY2MTOZ,2,Jessie,0,3,6,4,6,2,6,5,6,6,7,6,6,6,3,36,6,2,6,4,1,3.875,4,3.666666667,1.375,3.8,5.818181818
R_eJzQLLrQTY2MTOZ,2,Jordan,0,0,7,6,6,2,6,5,6,6,6,6,6,7,3,36,6,2,6,4,1,3.875,4,3.666666667,1.375,3.8,6.090909091
R_eJzQLLrQTY2MTOZ,2,Pat,2,0,6,5,5,3,5,4,6,5,6,6,5,2,3,36,6,2,6,4,1,3.875,4,3.666666667,1.375,3.8,5
R_eJzQLLrQTY2MTOZ,2,Sam,2,0,5,2,7,3,5,4,6,7,5,5,6,6,3,36,6,2,6,4,1,3.875,4,3.666666667,1.375,3.8,5.272727273
R_eJzQLLrQTY2MTOZ,2,Taylor,0,0,6,6,6,1,7,5,5,6,7,5,6,6,3,36,6,2,6,4,1,3.875,4,3.666666667,1.375,3.8,5.909090909
R_eLnj7g8x3XKAPUp,3,Adrian,0,0,5,4,6,4,4,4,6,6,5,5,5,6,4,43,5,3,5,2,1,3.875,3.888888889,3.666666667,2,3,5.090909091
R_eLnj7g8x3XKAPUp,3,Alex,0,0,4,4,3,3,5,3,6,4,4,5,4,3,4,43,5,3,5,2,1,3.875,3.888888889,3.666666667,2,3,4.090909091
R_eLnj7g8x3XKAPUp,3,Blair,2,0,3,4,5,3,5,4,5,5,3,5,4,5,4,43,5,3,5,2,1,3.875,3.888888889,3.666666667,2,3,4.363636364
R_eLnj7g8x3XKAPUp,3,C.J.,2,0,1,1,1,7,1,2,4,2,1,3,3,1,4,43,5,3,5,2,1,3.875,3.888888889,3.666666667,2,3,1.818181818
R_eLnj7g8x3XKAPUp,3,Cameron,3,0,5,5,6,4,4,4,6,5,5,5,5,4,4,43,5,3,5,2,1,3.875,3.888888889,3.666666667,2,3,4.909090909
R_eLnj7g8x3XKAPUp,3,Chris,0,3,3,3,3,5,3,3,6,5,2,6,3,3,4,43,5,3,5,2,1,3.875,3.888888889,3.666666667,2,3,3.636363636
R_eLnj7g8x3XKAPUp,3,Jamie,0,3,3,3,3,2,6,4,5,4,2,4,4,6,4,43,5,3,5,2,1,3.875,3.888888889,3.666666667,2,3,4
R_eLnj7g8x3XKAPUp,3,Jessie,2,0,2,2,2,6,2,3,4,2,1,3,3,2,4,43,5,3,5,2,1,3.875,3.888888889,3.666666667,2,3,2.363636364
R_eLnj7g8x3XKAPUp,3,Jordan,0,3,3,2,3,3,5,5,5,4,2,4,4,3,4,43,5,3,5,2,1,3.875,3.888888889,3.666666667,2,3,3.636363636
R_eLnj7g8x3XKAPUp,3,Pat,0,0,3,2,4,6,2,4,5,5,2,5,5,5,4,43,5,3,5,2,1,3.875,3.888888889,3.666666667,2,3,3.818181818
R_eLnj7g8x3XKAPUp,3,Sam,0,0,6,6,4,4,4,4,5,6,6,6,5,5,4,43,5,3,5,2,1,3.875,3.888888889,3.666666667,2,3,5.181818182
R_eLnj7g8x3XKAPUp,3,Taylor,0,4,5,5,5,3,5,4,5,5,5,5,5,3,4,43,5,3,5,2,1,3.875,3.888888889,3.666666667,2,3,4.727272727
R_eRHpOollegKnyyF,3,Adrian,0,0,2,2,2,2,6,2,2,2,2,2,2,2,1,44,2,2.25,3,,,2.75,2.888888889,2.888888889,2.75,2.4,2.363636364
R_eRHpOollegKnyyF,3,Alex,0,0,2,2,2,2,6,2,2,2,2,2,2,2,1,44,2,2.25,3,,,2.75,2.888888889,2.888888889,2.75,2.4,2.363636364
R_eRHpOollegKnyyF,3,Blair,2,0,2,2,2,2,6,2,2,2,2,2,2,2,1,44,2,2.25,3,,,2.75,2.888888889,2.888888889,2.75,2.4,2.363636364
R_eRHpOollegKnyyF,3,C.J.,2,0,3,3,3,3,5,3,3,3,3,3,3,3,1,44,2,2.25,3,,,2.75,2.888888889,2.888888889,2.75,2.4,3.181818182
R_eRHpOollegKnyyF,3,Cameron,3,0,3,3,3,3,5,3,3,3,3,3,3,3,1,44,2,2.25,3,,,2.75,2.888888889,2.888888889,2.75,2.4,3.181818182
R_eRHpOollegKnyyF,3,Chris,0,3,4,4,4,4,4,4,4,4,4,4,4,4,1,44,2,2.25,3,,,2.75,2.888888889,2.888888889,2.75,2.4,4
R_eRHpOollegKnyyF,3,Jamie,0,3,3,3,3,3,5,3,3,3,3,3,3,3,1,44,2,2.25,3,,,2.75,2.888888889,2.888888889,2.75,2.4,3.181818182
R_eRHpOollegKnyyF,3,Jessie,2,0,2,2,2,2,6,2,2,2,2,2,2,2,1,44,2,2.25,3,,,2.75,2.888888889,2.888888889,2.75,2.4,2.363636364
R_eRHpOollegKnyyF,3,Jordan,0,3,2,2,2,2,6,2,2,2,2,2,2,2,1,44,2,2.25,3,,,2.75,2.888888889,2.888888889,2.75,2.4,2.363636364
R_eRHpOollegKnyyF,3,Pat,0,0,3,2,3,3,5,3,3,3,3,3,3,3,1,44,2,2.25,3,,,2.75,2.888888889,2.888888889,2.75,2.4,3.090909091
R_eRHpOollegKnyyF,3,Sam,0,0,4,4,4,4,4,4,4,4,4,4,4,4,1,44,2,2.25,3,,,2.75,2.888888889,2.888888889,2.75,2.4,4
R_eRHpOollegKnyyF,3,Taylor,0,4,2,2,2,2,6,2,2,2,2,2,2,2,1,44,2,2.25,3,,,2.75,2.888888889,2.888888889,2.75,2.4,2.363636364
R_erm80RHgczfE3E9,3,Adrian,0,0,5,5,5,2,6,5,5,5,5,5,5,5,2,33,7,5,7,3,1,2.875,4.333333333,4.333333333,1.375,3.9,5.090909091
R_erm80RHgczfE3E9,3,Alex,0,0,3,3,3,4,4,2,5,3,3,3,3,5,2,33,7,5,7,3,1,2.875,4.333333333,4.333333333,1.375,3.9,3.363636364
R_erm80RHgczfE3E9,3,Blair,2,0,2,2,2,5,3,3,5,3,3,5,4,2,2,33,7,5,7,3,1,2.875,4.333333333,4.333333333,1.375,3.9,3.090909091
R_erm80RHgczfE3E9,3,C.J.,2,0,2,2,2,5,3,2,5,5,2,5,5,2,2,33,7,5,7,3,1,2.875,4.333333333,4.333333333,1.375,3.9,3.181818182
R_erm80RHgczfE3E9,3,Cameron,3,0,6,5,5,2,6,4,5,5,5,5,5,3,2,33,7,5,7,3,1,2.875,4.333333333,4.333333333,1.375,3.9,4.909090909
R_erm80RHgczfE3E9,3,Chris,0,3,5,5,3,4,4,4,5,5,5,5,5,3,2,33,7,5,7,3,1,2.875,4.333333333,4.333333333,1.375,3.9,4.454545455
R_erm80RHgczfE3E9,3,Jamie,0,3,5,5,5,4,4,4,5,5,5,5,5,3,2,33,7,5,7,3,1,2.875,4.333333333,4.333333333,1.375,3.9,4.636363636
R_erm80RHgczfE3E9,3,Jessie,2,0,5,5,5,4,4,4,5,5,5,5,5,3,2,33,7,5,7,3,1,2.875,4.333333333,4.333333333,1.375,3.9,4.636363636
R_erm80RHgczfE3E9,3,Jordan,0,3,5,5,5,3,5,5,5,6,5,5,5,3,2,33,7,5,7,3,1,2.875,4.333333333,4.333333333,1.375,3.9,4.909090909
R_erm80RHgczfE3E9,3,Pat,0,0,5,5,5,3,5,5,5,5,5,5,5,5,2,33,7,5,7,3,1,2.875,4.333333333,4.333333333,1.375,3.9,5
R_erm80RHgczfE3E9,3,Sam,0,0,6,6,6,2,6,5,5,6,6,6,6,6,2,33,7,5,7,3,1,2.875,4.333333333,4.333333333,1.375,3.9,5.818181818
R_erm80RHgczfE3E9,3,Taylor,0,4,3,2,2,5,3,2,5,5,5,5,5,2,2,33,7,5,7,3,1,2.875,4.333333333,4.333333333,1.375,3.9,3.545454545
R_ezzMJBl7kLyJ52J,3,Adrian,0,0,5,5,4,3,5,3,5,5,5,5,4,5,5,25,2,3.5,7,4,1,2.25,3.888888889,4.111111111,2,1.8,4.636363636
R_ezzMJBl7kLyJ52J,3,Alex,0,0,5,3,3,5,3,3,7,3,5,5,4,3,5,25,2,3.5,7,4,1,2.25,3.888888889,4.111111111,2,1.8,4
R_ezzMJBl7kLyJ52J,3,Blair,2,0,2,1,2,6,2,2,6,2,2,3,4,1,5,25,2,3.5,7,4,1,2.25,3.888888889,4.111111111,2,1.8,2.454545455
R_ezzMJBl7kLyJ52J,3,C.J.,2,0,2,2,2,5,3,3,5,2,1,3,3,4,5,25,2,3.5,7,4,1,2.25,3.888888889,4.111111111,2,1.8,2.727272727
R_ezzMJBl7kLyJ52J,3,Cameron,3,0,5,5,5,5,3,3,5,6,7,5,4,2,5,25,2,3.5,7,4,1,2.25,3.888888889,4.111111111,2,1.8,4.545454545
R_ezzMJBl7kLyJ52J,3,Chris,0,3,3,2,4,6,2,3,3,3,3,4,4,1,5,25,2,3.5,7,4,1,2.25,3.888888889,4.111111111,2,1.8,2.909090909
R_ezzMJBl7kLyJ52J,3,Jamie,0,3,3,3,3,5,3,3,5,4,3,3,4,2,5,25,2,3.5,7,4,1,2.25,3.888888889,4.111111111,2,1.8,3.272727273
R_ezzMJBl7kLyJ52J,3,Jessie,2,0,5,6,5,3,5,5,5,6,7,6,5,5,5,25,2,3.5,7,4,1,2.25,3.888888889,4.111111111,2,1.8,5.454545455
R_ezzMJBl7kLyJ52J,3,Jordan,0,3,3,3,4,5,3,3,5,4,4,3,4,2,5,25,2,3.5,7,4,1,2.25,3.888888889,4.111111111,2,1.8,3.454545455
R_ezzMJBl7kLyJ52J,3,Pat,0,0,5,5,4,3,5,3,5,6,6,5,4,5,5,25,2,3.5,7,4,1,2.25,3.888888889,4.111111111,2,1.8,4.818181818
R_ezzMJBl7kLyJ52J,3,Sam,0,0,5,3,5,3,5,3,5,6,6,5,5,6,5,25,2,3.5,7,4,1,2.25,3.888888889,4.111111111,2,1.8,4.909090909
R_ezzMJBl7kLyJ52J,3,Taylor,0,4,5,5,5,5,3,3,5,5,5,5,5,2,5,25,2,3.5,7,4,1,2.25,3.888888889,4.111111111,2,1.8,4.363636364
